age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
221.5,-2.331428139,21.40214589,0.147580453,17.2781787,18.777796924840406,21.40214589,25.85869115,33.45765732,21.40214589,3.158538385618288
222.5,-2.336038473,21.42548351,0.147689289,17.29642829,18.79738212640371,21.42548351,25.89392241,33.53623826,21.42548351,3.1643144260731244
223.5,-2.34029545,21.44813156,0.14781515,17.31366688,18.81606595134762,21.44813156,25.92887369,33.61547736,21.44813156,3.170358783761134
224.5,-2.344181703,21.47008412,0.147958706,17.32987032,18.83383068496274,21.47008412,25.96355908,33.69541553,21.47008412,3.1766858641063487
225.5,-2.34768,21.49133529,0.148120633,17.34501435,18.85065856382961,21.49133529,25.99799301,33.77609435,21.49133529,3.183310187170038
226.5,-2.350773286,21.51187918,0.148301619,17.35907462,18.86653168629905,21.51187918,26.03219019,33.8575561,21.51187918,3.1902465101263924
227.5,-2.353444725,21.53170989,0.148502355,17.37202667,18.881432129557,21.53170989,26.06616563,33.93984372,21.53170989,3.1975096258417905
228.5,-2.355677743,21.55082155,0.148723546,17.38384594,18.895341832188613,21.55082155,26.09993465,34.02300086,21.55082155,3.205114600129216
229.5,-2.35745607,21.56920824,0.148965902,17.39450778,18.908242658620814,21.56920824,26.13351285,34.10707184,21.56920824,3.2130765608974325
230.5,-2.358763788,21.58686406,0.149230142,17.40398745,18.920116409286432,21.58686406,26.16691611,34.1921017,21.58686406,3.221410789008497
231.5,-2.359585369,21.60378309,0.149516994,17.41226013,18.93094479034953,21.60378309,26.20016061,34.27813617,21.60378309,3.2301327066448313
232.5,-2.359905726,21.61995939,0.149827195,17.41930091,18.94070942052364,21.61995939,26.23326279,34.3652217,21.61995939,3.2392578714176112
233.5,-2.359710258,21.635387,0.150161492,17.42508482,18.94939182276058,21.635387,26.26623937,34.45340544,21.635387,3.2488019919174045
234.5,-2.358980464,21.65006126,0.150520734,17.42958448,18.956972595559574,21.65006126,26.29911039,34.54273066,21.65006126,3.258783112000165
235.5,-2.357714508,21.6639727,0.150905439,17.43278087,18.963435386976798,21.6639727,26.33188509,34.6332581,21.6639727,3.269211310777515
236.5,-2.355892424,21.67711736,0.151316531,17.43464513,18.968760097270092,21.67711736,26.36458581,34.72502979,21.67711736,3.2801062009950783
237.5,-2.353501353,21.68948935,0.151754808,17.43515168,18.97292780468603,21.68948935,26.39723077,34.81809511,21.68948935,3.2914842919272944
238.5,-2.350528726,21.70108288,0.152221086,17.43427465,18.975919448198578,21.70108288,26.42983873,34.91250374,21.70108288,3.303362403369608
239.5,-2.346962247,21.71189225,0.152716206,17.43198786,18.977715714130444,21.71189225,26.4624291,35.00830552,21.71189225,3.315757809500803
240.0,-2.34495843,21.71699934,0.152974718,17.43031075,18.978160749977157,21.71699934,26.47871966,35.05675093,21.71699934,3.3221518498426863
240.5,-2.342796948,21.72190973,0.153240872,17.42826863,18.978298606043317,21.72190973,26.49501679,35.10555822,21.72190973,3.3286843885304847
